"ValueClassification","Value","DescriptionClassification","Description","DeprecationDate"
"(U) ","jdt","(U) ","Judeo-Tat",
"(U) ","jeb","(U) ","Jebero",
"(U) ","jee","(U) ","Jerung",
"(U) ","jeg","(U) ","Jeng",
"(U) ","jeh","(U) ","Jeh",
"(U) ","jei","(U) ","Yei",
"(U) ","jek","(U) ","Jeri Kuo",
"(U) ","jel","(U) ","Yelmek",
"(U) ","jen","(U) ","Dza",
"(U) ","jer","(U) ","Jere",
"(U) ","jet","(U) ","Manem",
"(U) ","jeu","(U) ","Jonkor Bourmataguil",
"(U) ","jgb","(U) ","Ngbee",
"(U) ","jge","(U) ","Judeo-Georgian",
"(U) ","jgk","(U) ","Gwak",
"(U) ","jgo","(U) ","Ngomba",
"(U) ","jhi","(U) ","Jehai",
"(U) ","jhs","(U) ","Jhankot Sign Language",
"(U) ","jia","(U) ","Jina",
"(U) ","jib","(U) ","Jibu",
"(U) ","jic","(U) ","Tol",
"(U) ","jid","(U) ","Bu",
"(U) ","jie","(U) ","Jilbe",
"(U) ","jig","(U) ","Djingili",
"(U) ","jih","(U) ","Shangzhai",
"(U) ","jii","(U) ","Jiiddu",
"(U) ","jil","(U) ","Jilim",
"(U) ","jim","(U) ","Jimi (Cameroon)",
"(U) ","jio","(U) ","Jiamao",
"(U) ","jiq","(U) ","Guanyinqiao",
"(U) ","jit","(U) ","Jita",
"(U) ","jiu","(U) ","Youle Jinuo",
"(U) ","jiv","(U) ","Shuar",
"(U) ","jiy","(U) ","Buyuan Jinuo",
"(U) ","jje","(U) ","Jejueo",
"(U) ","jjr","(U) ","Bankal",
"(U) ","jka","(U) ","Kaera",
"(U) ","jkm","(U) ","Mobwa Karen",
"(U) ","jko","(U) ","Kubo",
"(U) ","jkp","(U) ","Paku Karen",
"(U) ","jkr","(U) ","Koro (India)",
"(U) ","jku","(U) ","Labir",
"(U) ","jle","(U) ","Ngile",
"(U) ","jls","(U) ","Jamaican Sign Language",
"(U) ","jma","(U) ","Dima",
"(U) ","jmb","(U) ","Zumbun",
"(U) ","jmc","(U) ","Machame",
"(U) ","jmd","(U) ","Yamdena",
"(U) ","jmi","(U) ","Jimi (Nigeria)",
"(U) ","jml","(U) ","Jumli",
"(U) ","jmn","(U) ","Makuri Naga",
"(U) ","jmr","(U) ","Kamara",
"(U) ","jms","(U) ","Mashi (Nigeria)",
"(U) ","jmw","(U) ","Mouwase",
"(U) ","jmx","(U) ","Western Juxtlahuaca Mixtec",
"(U) ","jna","(U) ","Jangshung",
"(U) ","jnd","(U) ","Jandavra",
"(U) ","jng","(U) ","Yangman",
"(U) ","jni","(U) ","Janji",
"(U) ","jnj","(U) ","Yemsa",
"(U) ","jnl","(U) ","Rawat",
"(U) ","jns","(U) ","Jaunsari",
"(U) ","job","(U) ","Joba",
"(U) ","jod","(U) ","Wojenaka",
"(U) ","jog","(U) ","Jogi",
"(U) ","jor","(U) ","Jorá",
"(U) ","jos","(U) ","Jordanian Sign Language",
"(U) ","jow","(U) ","Jowulu",
"(U) ","jpa","(U) ","Jewish Palestinian Aramaic",
"(U) ","jpn","(U) ","Japanese",
"(U) ","jpr","(U) ","Judeo-Persian",
"(U) ","jqr","(U) ","Jaqaru",
"(U) ","jra","(U) ","Jarai",
"(U) ","jrb","(U) ","Judeo-Arabic",
"(U) ","jrr","(U) ","Jiru",
"(U) ","jrt","(U) ","Jorto",
"(U) ","jru","(U) ","Japrería",
"(U) ","jsl","(U) ","Japanese Sign Language",
"(U) ","jua","(U) ","Júma",
"(U) ","jub","(U) ","Wannu",
"(U) ","juc","(U) ","Jurchen",
"(U) ","jud","(U) ","Worodougou",
"(U) ","juh","(U) ","Hõne",
"(U) ","jui","(U) ","Ngadjuri",
"(U) ","juk","(U) ","Wapan",
"(U) ","jul","(U) ","Jirel",
"(U) ","jum","(U) ","Jumjum",
"(U) ","jun","(U) ","Juang",
"(U) ","juo","(U) ","Jiba",
"(U) ","jup","(U) ","Hupdë",
"(U) ","jur","(U) ","Jurúna",
"(U) ","jus","(U) ","Jumla Sign Language",
"(U) ","jut","(U) ","Jutish",
"(U) ","juu","(U) ","Ju",
"(U) ","juw","(U) ","Wãpha",
"(U) ","juy","(U) ","Juray",
"(U) ","jvd","(U) ","Javindo",
"(U) ","jvn","(U) ","Caribbean Javanese",
"(U) ","jwi","(U) ","Jwira-Pepesa",
"(U) ","jya","(U) ","Jiarong",
"(U) ","jye","(U) ","Judeo-Yemeni Arabic",
"(U) ","jyy","(U) ","Jaya",
"(U) ","kaa","(U) ","Kara-Kalpak",
"(U) ","kab","(U) ","Kabyle",
"(U) ","kac","(U) ","Kachin",
"(U) ","kad","(U) ","Kadara",
"(U) ","kae","(U) ","Ketangalan",
"(U) ","kaf","(U) ","Katso",
"(U) ","kag","(U) ","Kajaman",
"(U) ","kah","(U) ","Kara (Central African Republic)",
"(U) ","kai","(U) ","Karekare",
"(U) ","kaj","(U) ","Jju",
"(U) ","kak","(U) ","Kayapa Kallahan",
"(U) ","kal","(U) ","Kalaallisut",
"(U) ","kam","(U) ","Kamba (Kenya)",
"(U) ","kan","(U) ","Kannada",
"(U) ","kao","(U) ","Xaasongaxango",
"(U) ","kap","(U) ","Bezhta",
"(U) ","kaq","(U) ","Capanahua",
"(U) ","kas","(U) ","Kashmiri",
"(U) ","kat","(U) ","Georgian",
"(U) ","kau","(U) ","Kanuri",
"(U) ","kav","(U) ","Katukína",
"(U) ","kaw","(U) ","Kawi",
"(U) ","kax","(U) ","Kao",
"(U) ","kay","(U) ","Kamayurá",
"(U) ","kaz","(U) ","Kazakh",
"(U) ","kba","(U) ","Kalarko",
"(U) ","kbb","(U) ","Kaxuiâna",
"(U) ","kbc","(U) ","Kadiwéu",
"(U) ","kbd","(U) ","Kabardian",
"(U) ","kbe","(U) ","Kanju",
"(U) ","kbf","(U) ","Kakauhua",
"(U) ","kbg","(U) ","Khamba",
"(U) ","kbh","(U) ","Camsá",
"(U) ","kbi","(U) ","Kaptiau",
"(U) ","kbj","(U) ","Kari",
"(U) ","kbk","(U) ","Grass Koiari",
"(U) ","kbl","(U) ","Kanembu",
"(U) ","kbm","(U) ","Iwal",
"(U) ","kbn","(U) ","Kare (Central African Republic)",
"(U) ","kbo","(U) ","Keliko",
"(U) ","kbp","(U) ","Kabiyé",
"(U) ","kbq","(U) ","Kamano",
"(U) ","kbr","(U) ","Kafa",
"(U) ","kbs","(U) ","Kande",
"(U) ","kbt","(U) ","Abadi",
"(U) ","kbu","(U) ","Kabutra",
"(U) ","kbv","(U) ","Dera (Indonesia)",
"(U) ","kbw","(U) ","Kaiep",
"(U) ","kbx","(U) ","Ap Ma",
"(U) ","kby","(U) ","Manga Kanuri",
"(U) ","kbz","(U) ","Duhwa",
"(U) ","kca","(U) ","Khanty",
"(U) ","kcb","(U) ","Kawacha",
"(U) ","kcc","(U) ","Lubila",
"(U) ","kcd","(U) ","Ngkâlmpw Kanum",
"(U) ","kce","(U) ","Kaivi",
"(U) ","kcf","(U) ","Ukaan",
"(U) ","kcg","(U) ","Tyap",
"(U) ","kch","(U) ","Vono",
"(U) ","kci","(U) ","Kamantan",
"(U) ","kcj","(U) ","Kobiana",
"(U) ","kck","(U) ","Kalanga",
"(U) ","kcl","(U) ","Kela (Papua New Guinea)",
"(U) ","kcm","(U) ","Gula (Central African Republic)",
"(U) ","kcn","(U) ","Nubi",
"(U) ","kco","(U) ","Kinalakna",
"(U) ","kcp","(U) ","Kanga",
"(U) ","kcq","(U) ","Kamo",
"(U) ","kcr","(U) ","Katla",
"(U) ","kcs","(U) ","Koenoem",
"(U) ","kct","(U) ","Kaian",
"(U) ","kcu","(U) ","Kami (Tanzania)",
"(U) ","kcv","(U) ","Kete",
"(U) ","kcw","(U) ","Kabwari",
"(U) ","kcx","(U) ","Kachama-Ganjule",
"(U) ","kcy","(U) ","Korandje",
"(U) ","kcz","(U) ","Konongo",
"(U) ","kda","(U) ","Worimi",
"(U) ","kdc","(U) ","Kutu",
"(U) ","kdd","(U) ","Yankunytjatjara",
"(U) ","kde","(U) ","Makonde",
"(U) ","kdf","(U) ","Mamusi",
"(U) ","kdg","(U) ","Seba",
"(U) ","kdh","(U) ","Tem",
"(U) ","kdi","(U) ","Kumam",
"(U) ","kdj","(U) ","Karamojong",
"(U) ","kdk","(U) ","Numee",
"(U) ","kdl","(U) ","Tsikimba",
"(U) ","kdm","(U) ","Kagoma",
"(U) ","kdn","(U) ","Kunda",
"(U) ","kdp","(U) ","Kaningdon-Nindem",
"(U) ","kdq","(U) ","Koch",
"(U) ","kdr","(U) ","Karaim",
"(U) ","kdt","(U) ","Kuy",
"(U) ","kdu","(U) ","Kadaru",
"(U) ","kdv","(U) ","Kado",
"(U) ","kdw","(U) ","Koneraw",
"(U) ","kdx","(U) ","Kam",
"(U) ","kdy","(U) ","Keder",
"(U) ","kdz","(U) ","Kwaja",
"(U) ","kea","(U) ","Kabuverdianu",
"(U) ","keb","(U) ","Kélé",
"(U) ","kec","(U) ","Keiga",
"(U) ","ked","(U) ","Kerewe",
"(U) ","kee","(U) ","Eastern Keres",
"(U) ","kef","(U) ","Kpessi",
"(U) ","keg","(U) ","Tese",
"(U) ","keh","(U) ","Keak",
"(U) ","kei","(U) ","Kei",
"(U) ","kej","(U) ","Kadar",
"(U) ","kek","(U) ","Kekchí",
"(U) ","kel","(U) ","Kela (Democratic Republic of Congo)",
"(U) ","kem","(U) ","Kemak",
"(U) ","ken","(U) ","Kenyang",
"(U) ","keo","(U) ","Kakwa",
"(U) ","kep","(U) ","Kaikadi",
"(U) ","keq","(U) ","Kamar",
"(U) ","ker","(U) ","Kera",
"(U) ","kes","(U) ","Kugbo",
"(U) ","ket","(U) ","Ket",
"(U) ","keu","(U) ","Akebu",
"(U) ","kev","(U) ","Kanikkaran",
"(U) ","kew","(U) ","West Kewa",
"(U) ","kex","(U) ","Kukna",
"(U) ","key","(U) ","Kupia",
"(U) ","kez","(U) ","Kukele",
"(U) ","kfa","(U) ","Kodava",
"(U) ","kfb","(U) ","Northwestern Kolami",
"(U) ","kfc","(U) ","Konda-Dora",
"(U) ","kfd","(U) ","Korra Koraga",
"(U) ","kfe","(U) ","Kota (India)",
"(U) ","kff","(U) ","Koya",
"(U) ","kfg","(U) ","Kudiya",
"(U) ","kfh","(U) ","Kurichiya",
"(U) ","kfi","(U) ","Kannada Kurumba",
"(U) ","kfj","(U) ","Kemiehua",
"(U) ","kfk","(U) ","Kinnauri",
"(U) ","kfl","(U) ","Kung",
"(U) ","kfm","(U) ","Khunsari",
"(U) ","kfn","(U) ","Kuk",
"(U) ","kfo","(U) ","Koro (Côte d'Ivoire)",
"(U) ","kfp","(U) ","Korwa",
"(U) ","kfq","(U) ","Korku",
"(U) ","kfr","(U) ","Kachchi",
"(U) ","kfs","(U) ","Bilaspuri",
"(U) ","kft","(U) ","Kanjari",
"(U) ","kfu","(U) ","Katkari",
"(U) ","kfv","(U) ","Kurmukar",
"(U) ","kfw","(U) ","Kharam Naga",
"(U) ","kfx","(U) ","Kullu Pahari",
"(U) ","kfy","(U) ","Kumaoni",
"(U) ","kfz","(U) ","Koromfé",
"(U) ","kga","(U) ","Koyaga",
"(U) ","kgb","(U) ","Kawe",
"(U) ","kgc","(U) ","Kasseng",
"(U) ","kgd","(U) ","Kataang",
"(U) ","kge","(U) ","Komering",
"(U) ","kgf","(U) ","Kube",
"(U) ","kgg","(U) ","Kusunda",
"(U) ","kgh","(U) ","Upper Tanudan Kalinga",
"(U) ","kgi","(U) ","Selangor Sign Language",
"(U) ","kgj","(U) ","Gamale Kham",
"(U) ","kgk","(U) ","Kaiwá",
"(U) ","kgl","(U) ","Kunggari",
"(U) ","kgm","(U) ","Karipúna",
"(U) ","kgn","(U) ","Karingani",
"(U) ","kgo","(U) ","Krongo",
"(U) ","kgp","(U) ","Kaingang",
"(U) ","kgq","(U) ","Kamoro",
"(U) ","kgr","(U) ","Abun",
"(U) ","kgs","(U) ","Kumbainggar",
"(U) ","kgt","(U) ","Somyev",
"(U) ","kgu","(U) ","Kobol",
"(U) ","kgv","(U) ","Karas",
"(U) ","kgw","(U) ","Karon Dori",
"(U) ","kgx","(U) ","Kamaru",
"(U) ","kgy","(U) ","Kyerung",
"(U) ","kha","(U) ","Khasi",
"(U) ","khb","(U) ","Lü",
"(U) ","khc","(U) ","Tukang Besi North",
"(U) ","khd","(U) ","Bädi Kanum",
"(U) ","khe","(U) ","Korowai",
"(U) ","khf","(U) ","Khuen",
"(U) ","khg","(U) ","Khams Tibetan",
"(U) ","khh","(U) ","Kehu",
"(U) ","khj","(U) ","Kuturmi",
"(U) ","khk","(U) ","Halh Mongolian",
"(U) ","khl","(U) ","Lusi",
"(U) ","khm","(U) ","Central Khmer",
"(U) ","khn","(U) ","Khandesi",
"(U) ","kho","(U) ","Khotanese",
"(U) ","khp","(U) ","Kapori",
"(U) ","khq","(U) ","Koyra Chiini Songhay",
"(U) ","khr","(U) ","Kharia",
"(U) ","khs","(U) ","Kasua",
"(U) ","kht","(U) ","Khamti",
"(U) ","khu","(U) ","Nkhumbi",
"(U) ","khv","(U) ","Khvarshi",
"(U) ","khw","(U) ","Khowar",
"(U) ","khx","(U) ","Kanu",
"(U) ","khy","(U) ","Kele (Democratic Republic of Congo)",
"(U) ","khz","(U) ","Keapara",
"(U) ","kia","(U) ","Kim",
"(U) ","kib","(U) ","Koalib",
"(U) ","kic","(U) ","Kickapoo",
"(U) ","kid","(U) ","Koshin",
"(U) ","kie","(U) ","Kibet",
"(U) ","kif","(U) ","Eastern Parbate Kham",
"(U) ","kig","(U) ","Kimaama",
"(U) ","kih","(U) ","Kilmeri",
"(U) ","kii","(U) ","Kitsai",
"(U) ","kij","(U) ","Kilivila",
"(U) ","kik","(U) ","Kikuyu",
"(U) ","kil","(U) ","Kariya",
"(U) ","kim","(U) ","Karagas",
"(U) ","kin","(U) ","Kinyarwanda",
"(U) ","kio","(U) ","Kiowa",
"(U) ","kip","(U) ","Sheshi Kham",
"(U) ","kiq","(U) ","Kosadle",
"(U) ","kir","(U) ","Kirghiz",
"(U) ","kis","(U) ","Kis",
"(U) ","kit","(U) ","Agob",
"(U) ","kiu","(U) ","Kirmanjki (individual language)",
"(U) ","kiv","(U) ","Kimbu",
"(U) ","kiw","(U) ","Northeast Kiwai",
"(U) ","kix","(U) ","Khiamniungan Naga",
"(U) ","kiy","(U) ","Kirikiri",
"(U) ","kiz","(U) ","Kisi",
"(U) ","kja","(U) ","Mlap",
"(U) ","kjb","(U) ","Q'anjob'al",
"(U) ","kjc","(U) ","Coastal Konjo",
"(U) ","kjd","(U) ","Southern Kiwai",
"(U) ","kje","(U) ","Kisar",
"(U) ","kjf","(U) ","Khalaj",
"(U) ","kjg","(U) ","Khmu",
"(U) ","kjh","(U) ","Khakas",
"(U) ","kji","(U) ","Zabana",
"(U) ","kjj","(U) ","Khinalugh",
"(U) ","kjk","(U) ","Highland Konjo",
"(U) ","kjl","(U) ","Western Parbate Kham",
"(U) ","kjm","(U) ","Kháng",
"(U) ","kjn","(U) ","Kunjen",
"(U) ","kjo","(U) ","Harijan Kinnauri",
"(U) ","kjp","(U) ","Pwo Eastern Karen",
"(U) ","kjq","(U) ","Western Keres",
"(U) ","kjr","(U) ","Kurudu",
"(U) ","kjs","(U) ","East Kewa",
"(U) ","kjt","(U) ","Phrae Pwo Karen",
"(U) ","kju","(U) ","Kashaya",
"(U) ","kjv","(U) ","Kaikavian Literary Language",
"(U) ","kjx","(U) ","Ramopa",
"(U) ","kjy","(U) ","Erave",
"(U) ","kjz","(U) ","Bumthangkha",
"(U) ","kka","(U) ","Kakanda",
"(U) ","kkb","(U) ","Kwerisa",
"(U) ","kkc","(U) ","Odoodee",
"(U) ","kkd","(U) ","Kinuku",
"(U) ","kke","(U) ","Kakabe",
"(U) ","kkf","(U) ","Kalaktang Monpa",
"(U) ","kkg","(U) ","Mabaka Valley Kalinga",
"(U) ","kkh","(U) ","Khün",
"(U) ","kki","(U) ","Kagulu",
"(U) ","kkj","(U) ","Kako",
"(U) ","kkk","(U) ","Kokota",
"(U) ","kkl","(U) ","Kosarek Yale",
"(U) ","kkm","(U) ","Kiong",
"(U) ","kkn","(U) ","Kon Keu",
"(U) ","kko","(U) ","Karko",
"(U) ","kkp","(U) ","Gugubera",
"(U) ","kkq","(U) ","Kaiku",
"(U) ","kkr","(U) ","Kir-Balar",
"(U) ","kks","(U) ","Giiwo",
"(U) ","kkt","(U) ","Koi",
"(U) ","kku","(U) ","Tumi",
"(U) ","kkv","(U) ","Kangean",
"(U) ","kkw","(U) ","Teke-Kukuya",
"(U) ","kkx","(U) ","Kohin",
"(U) ","kky","(U) ","Guguyimidjir",
"(U) ","kkz","(U) ","Kaska",
"(U) ","kla","(U) ","Klamath-Modoc",
"(U) ","klb","(U) ","Kiliwa",
"(U) ","klc","(U) ","Kolbila",
"(U) ","kld","(U) ","Gamilaraay",
"(U) ","kle","(U) ","Kulung (Nepal)",
"(U) ","klf","(U) ","Kendeje",
"(U) ","klg","(U) ","Tagakaulu Kalagan",
"(U) ","klh","(U) ","Weliki",
"(U) ","kli","(U) ","Kalumpang",
"(U) ","klj","(U) ","Turkic Khalaj",
"(U) ","klk","(U) ","Kono (Nigeria)",
"(U) ","kll","(U) ","Kagan Kalagan",
"(U) ","klm","(U) ","Kolom",
"(U) ","kln","(U) ","Kalenjin",
"(U) ","klo","(U) ","Kapya",
"(U) ","klp","(U) ","Kamasa",
"(U) ","klq","(U) ","Rumu",
"(U) ","klr","(U) ","Khaling",
"(U) ","kls","(U) ","Kalasha",
"(U) ","klt","(U) ","Nukna",
"(U) ","klu","(U) ","Klao",
"(U) ","klv","(U) ","Maskelynes",
"(U) ","klw","(U) ","Lindu",
"(U) ","klx","(U) ","Koluwawa",
"(U) ","kly","(U) ","Kalao",
"(U) ","klz","(U) ","Kabola",
"(U) ","kma","(U) ","Konni",
"(U) ","kmb","(U) ","Kimbundu",
"(U) ","kmc","(U) ","Southern Dong",
"(U) ","kmd","(U) ","Madukayang Kalinga",
"(U) ","kme","(U) ","Bakole",
"(U) ","kmf","(U) ","Kare (Papua New Guinea)",
"(U) ","kmg","(U) ","Kâte",
"(U) ","kmh","(U) ","Kalam",
"(U) ","kmi","(U) ","Kami (Nigeria)",
"(U) ","kmj","(U) ","Kumarbhag Paharia",
"(U) ","kmk","(U) ","Limos Kalinga",
"(U) ","kml","(U) ","Lower Tanudan Kalinga",
"(U) ","kmm","(U) ","Kom (India)",
"(U) ","kmn","(U) ","Awtuw",
"(U) ","kmo","(U) ","Kwoma",
"(U) ","kmp","(U) ","Gimme",
"(U) ","kmq","(U) ","Kwama",
"(U) ","kmr","(U) ","Northern Kurdish",
"(U) ","kms","(U) ","Kamasau",
"(U) ","kmt","(U) ","Kemtuik",
"(U) ","kmu","(U) ","Kanite",
"(U) ","kmv","(U) ","Karipúna Creole French",
"(U) ","kmw","(U) ","Komo (Democratic Republic of Congo)",
"(U) ","kmx","(U) ","Waboda",
"(U) ","kmy","(U) ","Koma",
"(U) ","kmz","(U) ","Khorasani Turkish",
"(U) ","kna","(U) ","Dera (Nigeria)",
"(U) ","knb","(U) ","Lubuagan Kalinga",
"(U) ","knc","(U) ","Central Kanuri",
"(U) ","knd","(U) ","Konda",
"(U) ","kne","(U) ","Kankanaey",
"(U) ","knf","(U) ","Mankanya",
"(U) ","kng","(U) ","Koongo",
"(U) ","kni","(U) ","Kanufi",
"(U) ","knj","(U) ","Western Kanjobal",
"(U) ","knk","(U) ","Kuranko",
"(U) ","knl","(U) ","Keninjal",
"(U) ","knm","(U) ","Kanamarí",
"(U) ","knn","(U) ","Konkani (individual language)",
"(U) ","kno","(U) ","Kono (Sierra Leone)",
"(U) ","knp","(U) ","Kwanja",
"(U) ","knq","(U) ","Kintaq",
"(U) ","knr","(U) ","Kaningra",
"(U) ","kns","(U) ","Kensiu",
"(U) ","knt","(U) ","Panoan Katukína",
"(U) ","knu","(U) ","Kono (Guinea)",
"(U) ","knv","(U) ","Tabo",
"(U) ","knw","(U) ","Kung-Ekoka",
"(U) ","knx","(U) ","Kendayan",
"(U) ","kny","(U) ","Kanyok",
"(U) ","knz","(U) ","Kalamsé",
"(U) ","koa","(U) ","Konomala",
"(U) ","koc","(U) ","Kpati",
"(U) ","kod","(U) ","Kodi",
"(U) ","koe","(U) ","Kacipo-Balesi",
"(U) ","kof","(U) ","Kubi",
"(U) ","kog","(U) ","Cogui",
"(U) ","koh","(U) ","Koyo",
"(U) ","koi","(U) ","Komi-Permyak",
"(U) ","koj","(U) ","Sara Dunjo",
"(U) ","kok","(U) ","Konkani (macrolanguage)",
"(U) ","kol","(U) ","Kol (Papua New Guinea)",
"(U) ","kom","(U) ","Komi",
"(U) ","kon","(U) ","Kongo",
"(U) ","koo","(U) ","Konzo",
"(U) ","kop","(U) ","Kwato",
"(U) ","koq","(U) ","Kota (Gabon)",
"(U) ","kor","(U) ","Korean",
"(U) ","kos","(U) ","Kosraean",
"(U) ","kot","(U) ","Lagwan",
"(U) ","kou","(U) ","Koke",
"(U) ","kov","(U) ","Kudu-Camo",
"(U) ","kow","(U) ","Kugama",
"(U) ","kox","(U) ","Coxima",
"(U) ","koy","(U) ","Koyukon",
"(U) ","koz","(U) ","Korak",
"(U) ","kpa","(U) ","Kutto",
"(U) ","kpb","(U) ","Mullu Kurumba",
"(U) ","kpc","(U) ","Curripaco",
"(U) ","kpd","(U) ","Koba",
"(U) ","kpe","(U) ","Kpelle",
"(U) ","kpf","(U) ","Komba",
"(U) ","kpg","(U) ","Kapingamarangi",
"(U) ","kph","(U) ","Kplang",
"(U) ","kpi","(U) ","Kofei",
"(U) ","kpj","(U) ","Karajá",
"(U) ","kpk","(U) ","Kpan",
"(U) ","kpl","(U) ","Kpala",
"(U) ","kpm","(U) ","Koho",
"(U) ","kpn","(U) ","Kepkiriwát",
"(U) ","kpo","(U) ","Ikposo",
"(U) ","kpp","(U) ","Paku Karen",
"(U) ","kpq","(U) ","Korupun-Sela",
"(U) ","kpr","(U) ","Korafe-Yegha",
"(U) ","kps","(U) ","Tehit",
"(U) ","kpt","(U) ","Karata",
"(U) ","kpu","(U) ","Kafoa",
"(U) ","kpv","(U) ","Komi-Zyrian",
"(U) ","kpw","(U) ","Kobon",
"(U) ","kpx","(U) ","Mountain Koiali",
"(U) ","kpy","(U) ","Koryak",
"(U) ","kpz","(U) ","Kupsabiny",
"(U) ","kqa","(U) ","Mum",
"(U) ","kqb","(U) ","Kovai",
"(U) ","kqc","(U) ","Doromu-Koki",
"(U) ","kqd","(U) ","Koy Sanjaq Surat",
"(U) ","kqe","(U) ","Kalagan",
"(U) ","kqf","(U) ","Kakabai",
"(U) ","kqg","(U) ","Khe",
"(U) ","kqh","(U) ","Kisankasa",
"(U) ","kqi","(U) ","Koitabu",
"(U) ","kqj","(U) ","Koromira",
"(U) ","kqk","(U) ","Kotafon Gbe",
"(U) ","kql","(U) ","Kyenele",
"(U) ","kqm","(U) ","Khisa",
"(U) ","kqn","(U) ","Kaonde",
"(U) ","kqo","(U) ","Eastern Krahn",
"(U) ","kqp","(U) ","Kimré",
"(U) ","kqq","(U) ","Krenak",
"(U) ","kqr","(U) ","Kimaragang",
"(U) ","kqs","(U) ","Northern Kissi",
"(U) ","kqt","(U) ","Klias River Kadazan",
"(U) ","kqu","(U) ","Seroa",
"(U) ","kqv","(U) ","Okolod",
"(U) ","kqw","(U) ","Kandas",
"(U) ","kqx","(U) ","Mser",
"(U) ","kqy","(U) ","Koorete",
"(U) ","kqz","(U) ","Korana",
"(U) ","kra","(U) ","Kumhali",
"(U) ","krb","(U) ","Karkin",
"(U) ","krc","(U) ","Karachay-Balkar",
"(U) ","krd","(U) ","Kairui-Midiki",
"(U) ","kre","(U) ","Panará",
"(U) ","krf","(U) ","Koro (Vanuatu)",
"(U) ","krh","(U) ","Kurama",
"(U) ","kri","(U) ","Krio",
"(U) ","krj","(U) ","Kinaray-A",
"(U) ","krk","(U) ","Kerek",
"(U) ","krl","(U) ","Karelian",
"(U) ","krm","(U) ","Krim",
"(U) ","krn","(U) ","Sapo",
"(U) ","krp","(U) ","Korop",
"(U) ","krr","(U) ","Kru'ng 2",
"(U) ","krs","(U) ","Gbaya (Sudan)",
"(U) ","krt","(U) ","Tumari Kanuri",
"(U) ","kru","(U) ","Kurukh",
"(U) ","krv","(U) ","Kavet",
"(U) ","krw","(U) ","Western Krahn",
"(U) ","krx","(U) ","Karon",
"(U) ","kry","(U) ","Kryts",
"(U) ","krz","(U) ","Sota Kanum",
"(U) ","ksa","(U) ","Shuwa-Zamani",
"(U) ","ksb","(U) ","Shambala",
"(U) ","ksc","(U) ","Southern Kalinga",
"(U) ","ksd","(U) ","Kuanua",
"(U) ","kse","(U) ","Kuni",
"(U) ","ksf","(U) ","Bafia",
"(U) ","ksg","(U) ","Kusaghe",
"(U) ","ksh","(U) ","Kölsch",
"(U) ","ksi","(U) ","Krisa",
"(U) ","ksj","(U) ","Uare",
"(U) ","ksk","(U) ","Kansa",
"(U) ","ksl","(U) ","Kumalu",
"(U) ","ksm","(U) ","Kumba",
"(U) ","ksn","(U) ","Kasiguranin",
"(U) ","kso","(U) ","Kofa",
"(U) ","ksp","(U) ","Kaba",
"(U) ","ksq","(U) ","Kwaami",
"(U) ","ksr","(U) ","Borong",
"(U) ","kss","(U) ","Southern Kisi",
"(U) ","kst","(U) ","Winyé",
"(U) ","ksu","(U) ","Khamyang",
"(U) ","ksv","(U) ","Kusu",
"(U) ","ksw","(U) ","S'gaw Karen",
"(U) ","ksx","(U) ","Kedang",
"(U) ","ksy","(U) ","Kharia Thar",
"(U) ","ksz","(U) ","Kodaku",
"(U) ","kta","(U) ","Katua",
"(U) ","ktb","(U) ","Kambaata",
"(U) ","ktc","(U) ","Kholok",
"(U) ","ktd","(U) ","Kokata",
"(U) ","kte","(U) ","Nubri",
"(U) ","ktf","(U) ","Kwami",
"(U) ","ktg","(U) ","Kalkutung",
"(U) ","kth","(U) ","Karanga",
"(U) ","kti","(U) ","North Muyu",
"(U) ","ktj","(U) ","Plapo Krumen",
"(U) ","ktk","(U) ","Kaniet",
"(U) ","ktl","(U) ","Koroshi",
"(U) ","ktm","(U) ","Kurti",
"(U) ","ktn","(U) ","Karitiâna",
"(U) ","kto","(U) ","Kuot",
"(U) ","ktp","(U) ","Kaduo",
"(U) ","ktq","(U) ","Katabaga",
"(U) ","ktr","(U) ","Kota Marudu Tinagas",
"(U) ","kts","(U) ","South Muyu",
"(U) ","ktt","(U) ","Ketum",
"(U) ","ktu","(U) ","Kituba (Democratic Republic of Congo)",
"(U) ","ktv","(U) ","Eastern Katu",
"(U) ","ktw","(U) ","Kato",
"(U) ","ktx","(U) ","Kaxararí",
"(U) ","kty","(U) ","Kango (Bas-Uélé District)",
"(U) ","ktz","(U) ","Ju/'hoan",
"(U) ","kua","(U) ","Kuanyama",
"(U) ","kub","(U) ","Kutep",
"(U) ","kuc","(U) ","Kwinsu",
"(U) ","kud","(U) ","'Auhelawa",
"(U) ","kue","(U) ","Kuman",
"(U) ","kuf","(U) ","Western Katu",
"(U) ","kug","(U) ","Kupa",
"(U) ","kuh","(U) ","Kushi",
"(U) ","kui","(U) ","Kuikúro-Kalapálo",
"(U) ","kuj","(U) ","Kuria",
"(U) ","kuk","(U) ","Kepo'",
"(U) ","kul","(U) ","Kulere",
"(U) ","kum","(U) ","Kumyk",
"(U) ","kun","(U) ","Kunama",
"(U) ","kuo","(U) ","Kumukio",
"(U) ","kup","(U) ","Kunimaipa",
"(U) ","kuq","(U) ","Karipuna",
"(U) ","kur","(U) ","Kurdish",
"(U) ","kus","(U) ","Kusaal",
"(U) ","kut","(U) ","Kutenai",
